mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
m32	s1	0	0.7501918695758226	0.0030943393209996264	0.9797729112316773
m32	s2	0	0.9499997816194241	0.00010449392931474163	0.9797729112316773
m32	s3	0	0.3495622480003348	0.004669647299303088	0.9797729112316773
m36	s0	0	0.15012427127288266	0.0024896040057781066	0.9927722405387913
m36	s1	0	0.7501918695758226	0.0030943393209996264	0.9927722405387913
m36	s2	0	0.9499997816194241	0.00010449392931474163	0.9927722405387913
m36	s3	0	0.3495622480003348	0.004669647299303088	0.9927722405387913
m39	s0	0	0.15012427127288266	0.0024896040057781066	0.9997096857800595
m39	s1	0	0.7501918695758226	0.0030943393209996264	0.9997096857800595
m39	s2	0	0.9499997816194241	0.00010449392931474163	0.9997096857800595
m39	s3	0	0.3495622480003348	0.004669647299303088	0.9997096857800595
m4	s0	0	0.15012427127288266	0.0024896040057781066	1.0
m4	s1	0	0.7501918695758226	0.0030943393209996264	1.0
m4	s2	0	0.9499997816194241	0.00010449392931474163	1.0
m4	s3	0	0.3495622480003348	0.004669647299303088	1.0
m40	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999999999538
m40	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999999999538
m40	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999999999538
m40	s3	0	0.3495622480003348	0.004669647299303088	0.9999999999999538
m42	s0	0	0.15012427127288266	0.0024896040057781066	1.0
m42	s1	0	0.7501918695758226	0.0030943393209996264	1.0
m42	s2	0	0.9499997816194241	0.00010449392931474163	1.0
m42	s3	0	0.3495622480003348	0.004669647299303088	1.0
m44	s0	0	0.15012427127288266	0.0024896040057781066	0.999999998455678
m44	s1	0	0.7501918695758226	0.0030943393209996264	0.999999998455678
m44	s2	0	0.9499997816194241	0.00010449392931474163	0.999999998455678
m44	s3	0	0.3495622480003348	0.004669647299303088	0.999999998455678
m51	s0	0	0.15012427127288266	0.0024896040057781066	0.9999962564468821
m51	s1	0	0.7501918695758226	0.0030943393209996264	0.9999962564468821
m51	s2	0	0.9499997816194241	0.00010449392931474163	0.9999962564468821
m51	s3	0	0.3495622480003348	0.004669647299303088	0.9999962564468821
m52	s0	0	0.15012427127288266	0.0024896040057781066	1.0
m52	s1	0	0.7501918695758226	0.0030943393209996264	1.0
m52	s2	0	0.9499997816194241	0.00010449392931474163	1.0
m52	s3	0	0.3495622480003348	0.004669647299303088	1.0
m53	s0	0	0.15012427127288266	0.0024896040057781066	1.0
m53	s1	0	0.7501918695758226	0.0030943393209996264	1.0
m53	s2	0	0.9499997816194241	0.00010449392931474163	1.0
m53	s3	0	0.3495622480003348	0.004669647299303088	1.0
m57	s0	0	0.15012427127288266	0.0024896040057781066	0.9999998846448004
m57	s1	0	0.7501918695758226	0.0030943393209996264	0.9999998846448004
m57	s2	0	0.9499997816194241	0.00010449392931474163	0.9999998846448004
m57	s3	0	0.3495622480003348	0.004669647299303088	0.9999998846448004
m58	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999976051228
m58	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999976051228
m58	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999976051228
m58	s3	0	0.3495622480003348	0.004669647299303088	0.9999999976051228
m59	s0	0	0.15012427127288266	0.0024896040057781066	0.999994318255092
m59	s1	0	0.7501918695758226	0.0030943393209996264	0.999994318255092
m59	s2	0	0.9499997816194241	0.00010449392931474163	0.999994318255092
m59	s3	0	0.3495622480003348	0.004669647299303088	0.999994318255092
m61	s0	0	0.15012427127288266	0.0024896040057781066	0.9996827639158025
m61	s1	0	0.7501918695758226	0.0030943393209996264	0.9996827639158025
m61	s2	0	0.9499997816194241	0.00010449392931474163	0.9996827639158025
m61	s3	0	0.3495622480003348	0.004669647299303088	0.9996827639158025
m65	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999436115894
m65	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999436115894
m65	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999436115894
m65	s3	0	0.3495622480003348	0.004669647299303088	0.9999999436115894
m67	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999991136281
m67	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999991136281
m67	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999991136281
m67	s3	0	0.3495622480003348	0.004669647299303088	0.9999999991136281
m68	s0	0	0.15012427127288266	0.0024896040057781066	0.9877229130244833
m68	s1	0	0.7501918695758226	0.0030943393209996264	0.9877229130244833
m68	s2	0	0.9499997816194241	0.00010449392931474163	0.9877229130244833
m68	s3	0	0.3495622480003348	0.004669647299303088	0.9877229130244833
m71	s0	0	0.15012427127288266	0.0024896040057781066	1.0
m71	s1	0	0.7501918695758226	0.0030943393209996264	1.0
m71	s2	0	0.9499997816194241	0.00010449392931474163	1.0
m71	s3	0	0.3495622480003348	0.004669647299303088	1.0
m73	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999999984794
m73	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999999984794
m73	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999999984794
m73	s3	0	0.3495622480003348	0.004669647299303088	0.9999999999984794
m75	s0	0	0.15012427127288266	0.0024896040057781066	1.0
m75	s1	0	0.7501918695758226	0.0030943393209996264	1.0
m75	s2	0	0.9499997816194241	0.00010449392931474163	1.0
m75	s3	0	0.3495622480003348	0.004669647299303088	1.0
m81	s0	0	0.15012427127288266	0.0024896040057781066	0.9999950865193385
m81	s1	0	0.7501918695758226	0.0030943393209996264	0.9999950865193385
m81	s2	0	0.9499997816194241	0.00010449392931474163	0.9999950865193385
m81	s3	0	0.3495622480003348	0.004669647299303088	0.9999950865193385
m83	s0	0	0.15012427127288266	0.0024896040057781066	0.9999998778144036
m83	s1	0	0.7501918695758226	0.0030943393209996264	0.9999998778144036
m83	s2	0	0.9499997816194241	0.00010449392931474163	0.9999998778144036
m83	s3	0	0.3495622480003348	0.004669647299303088	0.9999998778144036
m84	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999992393196
m84	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999992393196
m84	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999992393196
m84	s3	0	0.3495622480003348	0.004669647299303088	0.9999999992393196
m85	s0	0	0.15012427127288266	0.0024896040057781066	0.9999878565841704
m85	s1	0	0.7501918695758226	0.0030943393209996264	0.9999878565841704
m85	s2	0	0.9499997816194241	0.00010449392931474163	0.9999878565841704
m85	s3	0	0.3495622480003348	0.004669647299303088	0.9999878565841704
m92	s0	0	0.15012427127288266	0.0024896040057781066	0.9998964217946029
m92	s1	0	0.7501918695758226	0.0030943393209996264	0.9998964217946029
m92	s2	0	0.9499997816194241	0.00010449392931474163	0.9998964217946029
m92	s3	0	0.3495622480003348	0.004669647299303088	0.9998964217946029
m93	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999563342402
m93	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999563342402
m93	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999563342402
m93	s3	0	0.3495622480003348	0.004669647299303088	0.9999999563342402
m99	s0	0	0.15012427127288266	0.0024896040057781066	0.9999999999956959
m99	s1	0	0.7501918695758226	0.0030943393209996264	0.9999999999956959
m99	s2	0	0.9499997816194241	0.00010449392931474163	0.9999999999956959
m99	s3	0	0.3495622480003348	0.004669647299303088	0.9999999999956959
m18	s0	1	0.35341775840299283	0.012627328091756677	1.0
m18	s1	1	0.38380341907844945	0.02341514859550929	1.0
m18	s2	1	0.6404977741479894	0.019696871882553896	1.0
m18	s3	1	0.050000000000000724	6.689548003804237e-9	1.0
m19	s0	1	0.35341775840299283	0.012627328091756677	0.9999874538745566
m19	s1	1	0.38380341907844945	0.02341514859550929	0.9999874538745566
m19	s2	1	0.6404977741479894	0.019696871882553896	0.9999874538745566
m19	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999874538745566
m23	s0	1	0.35341775840299283	0.012627328091756677	0.9999751898114502
m23	s1	1	0.38380341907844945	0.02341514859550929	0.9999751898114502
m23	s2	1	0.6404977741479894	0.019696871882553896	0.9999751898114502
m23	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999751898114502
m25	s0	1	0.35341775840299283	0.012627328091756677	0.9998169607682579
m25	s1	1	0.38380341907844945	0.02341514859550929	0.9998169607682579
m25	s2	1	0.6404977741479894	0.019696871882553896	0.9998169607682579
m25	s3	1	0.050000000000000724	6.689548003804237e-9	0.9998169607682579
m27	s0	1	0.35341775840299283	0.012627328091756677	0.9999999971274551
m27	s1	1	0.38380341907844945	0.02341514859550929	0.9999999971274551
m27	s2	1	0.6404977741479894	0.019696871882553896	0.9999999971274551
m27	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999999971274551
m28	s0	1	0.35341775840299283	0.012627328091756677	0.9942392277358411
m28	s1	1	0.38380341907844945	0.02341514859550929	0.9942392277358411
m28	s2	1	0.6404977741479894	0.019696871882553896	0.9942392277358411
m28	s3	1	0.050000000000000724	6.689548003804237e-9	0.9942392277358411
m30	s0	1	0.35341775840299283	0.012627328091756677	0.9998426793054456
m30	s1	1	0.38380341907844945	0.02341514859550929	0.9998426793054456
m30	s2	1	0.6404977741479894	0.019696871882553896	0.9998426793054456
m30	s3	1	0.050000000000000724	6.689548003804237e-9	0.9998426793054456
m38	s0	1	0.35341775840299283	0.012627328091756677	0.9999999999999005
m38	s1	1	0.38380341907844945	0.02341514859550929	0.9999999999999005
m38	s2	1	0.6404977741479894	0.019696871882553896	0.9999999999999005
m38	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999999999999005
m41	s0	1	0.35341775840299283	0.012627328091756677	0.9999994949779115
m41	s1	1	0.38380341907844945	0.02341514859550929	0.9999994949779115
m41	s2	1	0.6404977741479894	0.019696871882553896	0.9999994949779115
m41	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999994949779115
m43	s0	1	0.35341775840299283	0.012627328091756677	0.9999872928296365
m43	s1	1	0.38380341907844945	0.02341514859550929	0.9999872928296365
m43	s2	1	0.6404977741479894	0.019696871882553896	0.9999872928296365
m43	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999872928296365
m46	s0	1	0.35341775840299283	0.012627328091756677	0.9995910194668611
m46	s1	1	0.38380341907844945	0.02341514859550929	0.9995910194668611
m46	s2	1	0.6404977741479894	0.019696871882553896	0.9995910194668611
m46	s3	1	0.050000000000000724	6.689548003804237e-9	0.9995910194668611
m48	s0	1	0.35341775840299283	0.012627328091756677	0.9999999996583568
m48	s1	1	0.38380341907844945	0.02341514859550929	0.9999999996583568
m48	s2	1	0.6404977741479894	0.019696871882553896	0.9999999996583568
m48	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999999996583568
m6	s0	1	0.35341775840299283	0.012627328091756677	0.9999984530926628
m6	s1	1	0.38380341907844945	0.02341514859550929	0.9999984530926628
m6	s2	1	0.6404977741479894	0.019696871882553896	0.9999984530926628
m6	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999984530926628
m69	s0	1	0.35341775840299283	0.012627328091756677	0.9999970096345764
m69	s1	1	0.38380341907844945	0.02341514859550929	0.9999970096345764
m69	s2	1	0.6404977741479894	0.019696871882553896	0.9999970096345764
m69	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999970096345764
m70	s0	1	0.35341775840299283	0.012627328091756677	0.9999983537582097
m70	s1	1	0.38380341907844945	0.02341514859550929	0.9999983537582097
m70	s2	1	0.6404977741479894	0.019696871882553896	0.9999983537582097
m70	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999983537582097
m78	s0	1	0.35341775840299283	0.012627328091756677	0.9957450197766662
m78	s1	1	0.38380341907844945	0.02341514859550929	0.9957450197766662
m78	s2	1	0.6404977741479894	0.019696871882553896	0.9957450197766662
m78	s3	1	0.050000000000000724	6.689548003804237e-9	0.9957450197766662
m79	s0	1	0.35341775840299283	0.012627328091756677	1.0
m79	s1	1	0.38380341907844945	0.02341514859550929	1.0
m79	s2	1	0.6404977741479894	0.019696871882553896	1.0
m79	s3	1	0.050000000000000724	6.689548003804237e-9	1.0
m8	s0	1	0.35341775840299283	0.012627328091756677	0.9999365993166776
m8	s1	1	0.38380341907844945	0.02341514859550929	0.9999365993166776
m8	s2	1	0.6404977741479894	0.019696871882553896	0.9999365993166776
m8	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999365993166776
m82	s0	1	0.35341775840299283	0.012627328091756677	0.9999999997670148
m82	s1	1	0.38380341907844945	0.02341514859550929	0.9999999997670148
m82	s2	1	0.6404977741479894	0.019696871882553896	0.9999999997670148
m82	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999999997670148
m86	s0	1	0.35341775840299283	0.012627328091756677	0.9998461014036486
m86	s1	1	0.38380341907844945	0.02341514859550929	0.9998461014036486
m86	s2	1	0.6404977741479894	0.019696871882553896	0.9998461014036486
m86	s3	1	0.050000000000000724	6.689548003804237e-9	0.9998461014036486
m87	s0	1	0.35341775840299283	0.012627328091756677	0.9720315803680337
m87	s1	1	0.38380341907844945	0.02341514859550929	0.9720315803680337
m87	s2	1	0.6404977741479894	0.019696871882553896	0.9720315803680337
m87	s3	1	0.050000000000000724	6.689548003804237e-9	0.9720315803680337
m88	s0	1	0.35341775840299283	0.012627328091756677	0.9999213584049389
m88	s1	1	0.38380341907844945	0.02341514859550929	0.9999213584049389
m88	s2	1	0.6404977741479894	0.019696871882553896	0.9999213584049389
m88	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999213584049389
m9	s0	1	0.35341775840299283	0.012627328091756677	0.999992032185499
m9	s1	1	0.38380341907844945	0.02341514859550929	0.999992032185499
m9	s2	1	0.6404977741479894	0.019696871882553896	0.999992032185499
m9	s3	1	0.050000000000000724	6.689548003804237e-9	0.999992032185499
m90	s0	1	0.35341775840299283	0.012627328091756677	0.9999929432333036
m90	s1	1	0.38380341907844945	0.02341514859550929	0.9999929432333036
m90	s2	1	0.6404977741479894	0.019696871882553896	0.9999929432333036
m90	s3	1	0.050000000000000724	6.689548003804237e-9	0.9999929432333036
m96	s0	1	0.35341775840299283	0.012627328091756677	1.0
m96	s1	1	0.38380341907844945	0.02341514859550929	1.0
m96	s2	1	0.6404977741479894	0.019696871882553896	1.0
m96	s3	1	0.050000000000000724	6.689548003804237e-9	1.0
m97	s0	1	0.35341775840299283	0.012627328091756677	0.99999668316221
m97	s1	1	0.38380341907844945	0.02341514859550929	0.99999668316221
m97	s2	1	0.6404977741479894	0.019696871882553896	0.99999668316221
m97	s3	1	0.050000000000000724	6.689548003804237e-9	0.99999668316221
m98	s0	1	0.35341775840299283	0.012627328091756677	0.9988291260173908
m98	s1	1	0.38380341907844945	0.02341514859550929	0.9988291260173908
m98	s2	1	0.6404977741479894	0.019696871882553896	0.9988291260173908
m98	s3	1	0.050000000000000724	6.689548003804237e-9	0.9988291260173908
m1	s0	2	0.5658535089696187	0.024203568139457732	1.0
m1	s1	2	0.4821253913225391	0.032785956530923095	1.0
m1	s2	2	0.8996614327821219	0.004972913315973794	1.0
m1	s3	2	0.7529616849579992	0.013479095911985239	1.0
m16	s0	2	0.5658535089696187	0.024203568139457732	1.0
m16	s1	2	0.4821253913225391	0.032785956530923095	1.0
m16	s2	2	0.8996614327821219	0.004972913315973794	1.0
m16	s3	2	0.7529616849579992	0.013479095911985239	1.0
m33	s0	2	0.5658535089696187	0.024203568139457732	0.999999999991271
m33	s1	2	0.4821253913225391	0.032785956530923095	0.999999999991271
m33	s2	2	0.8996614327821219	0.004972913315973794	0.999999999991271
m33	s3	2	0.7529616849579992	0.013479095911985239	0.999999999991271
m45	s0	2	0.5658535089696187	0.024203568139457732	0.6594952894183437
m45	s1	2	0.4821253913225391	0.032785956530923095	0.6594952894183437
m45	s2	2	0.8996614327821219	0.004972913315973794	0.6594952894183437
m45	s3	2	0.7529616849579992	0.013479095911985239	0.6594952894183437
m49	s0	2	0.5658535089696187	0.024203568139457732	1.0
m49	s1	2	0.4821253913225391	0.032785956530923095	1.0
m49	s2	2	0.8996614327821219	0.004972913315973794	1.0
m49	s3	2	0.7529616849579992	0.013479095911985239	1.0
m5	s0	2	0.5658535089696187	0.024203568139457732	0.9999999808390287
m5	s1	2	0.4821253913225391	0.032785956530923095	0.9999999808390287
m5	s2	2	0.8996614327821219	0.004972913315973794	0.9999999808390287
m5	s3	2	0.7529616849579992	0.013479095911985239	0.9999999808390287
m56	s0	2	0.5658535089696187	0.024203568139457732	1.0
m56	s1	2	0.4821253913225391	0.032785956530923095	1.0
m56	s2	2	0.8996614327821219	0.004972913315973794	1.0
m56	s3	2	0.7529616849579992	0.013479095911985239	1.0
m62	s0	2	0.5658535089696187	0.024203568139457732	0.9999985781210229
m62	s1	2	0.4821253913225391	0.032785956530923095	0.9999985781210229
m62	s2	2	0.8996614327821219	0.004972913315973794	0.9999985781210229
m62	s3	2	0.7529616849579992	0.013479095911985239	0.9999985781210229
m63	s0	2	0.5658535089696187	0.024203568139457732	0.9980219599566728
m63	s1	2	0.4821253913225391	0.032785956530923095	0.9980219599566728
m63	s2	2	0.8996614327821219	0.004972913315973794	0.9980219599566728
m63	s3	2	0.7529616849579992	0.013479095911985239	0.9980219599566728
m66	s0	2	0.5658535089696187	0.024203568139457732	0.9547421616269806
m66	s1	2	0.4821253913225391	0.032785956530923095	0.9547421616269806
m66	s2	2	0.8996614327821219	0.004972913315973794	0.9547421616269806
m66	s3	2	0.7529616849579992	0.013479095911985239	0.9547421616269806
m7	s0	2	0.5658535089696187	0.024203568139457732	0.999999997034049
m7	s1	2	0.4821253913225391	0.032785956530923095	0.999999997034049
m7	s2	2	0.8996614327821219	0.004972913315973794	0.999999997034049
m7	s3	2	0.7529616849579992	0.013479095911985239	0.999999997034049
m77	s0	2	0.5658535089696187	0.024203568139457732	0.9827550546025529
m77	s1	2	0.4821253913225391	0.032785956530923095	0.9827550546025529
m77	s2	2	0.8996614327821219	0.004972913315973794	0.9827550546025529
m77	s3	2	0.7529616849579992	0.013479095911985239	0.9827550546025529
m89	s0	2	0.5658535089696187	0.024203568139457732	0.9999999986186054
m89	s1	2	0.4821253913225391	0.032785956530923095	0.9999999986186054
m89	s2	2	0.8996614327821219	0.004972913315973794	0.9999999986186054
m89	s3	2	0.7529616849579992	0.013479095911985239	0.9999999986186054
m94	s0	2	0.5658535089696187	0.024203568139457732	0.7369213991496221
m94	s1	2	0.4821253913225391	0.032785956530923095	0.7369213991496221
m94	s2	2	0.8996614327821219	0.004972913315973794	0.7369213991496221
m94	s3	2	0.7529616849579992	0.013479095911985239	0.7369213991496221
m95	s0	2	0.5658535089696187	0.024203568139457732	0.9999999999999396
m95	s1	2	0.4821253913225391	0.032785956530923095	0.9999999999999396
m95	s2	2	0.8996614327821219	0.004972913315973794	0.9999999999999396
m95	s3	2	0.7529616849579992	0.013479095911985239	0.9999999999999396
m0	s0	3	0.6511408824972574	0.008052512756033024	0.6846854749552646
m0	s1	3	0.7551686994487515	0.015224911913467023	0.6846854749552646
m0	s2	3	0.49358908547218655	0.018125980771834447	0.6846854749552646
m0	s3	3	0.15003864491476518	0.0019121367013854307	0.6846854749552646
m10	s0	3	0.6511408824972574	0.008052512756033024	0.9985165926166468
m10	s1	3	0.7551686994487515	0.015224911913467023	0.9985165926166468
m10	s2	3	0.49358908547218655	0.018125980771834447	0.9985165926166468
m10	s3	3	0.15003864491476518	0.0019121367013854307	0.9985165926166468
m12	s0	3	0.6511408824972574	0.008052512756033024	1.0
m12	s1	3	0.7551686994487515	0.015224911913467023	1.0
m12	s2	3	0.49358908547218655	0.018125980771834447	1.0
m12	s3	3	0.15003864491476518	0.0019121367013854307	1.0
m13	s0	3	0.6511408824972574	0.008052512756033024	0.9981888977011965
m13	s1	3	0.7551686994487515	0.015224911913467023	0.9981888977011965
m13	s2	3	0.49358908547218655	0.018125980771834447	0.9981888977011965
m13	s3	3	0.15003864491476518	0.0019121367013854307	0.9981888977011965
m20	s0	3	0.6511408824972574	0.008052512756033024	0.9999999996974225
m20	s1	3	0.7551686994487515	0.015224911913467023	0.9999999996974225
m20	s2	3	0.49358908547218655	0.018125980771834447	0.9999999996974225
m20	s3	3	0.15003864491476518	0.0019121367013854307	0.9999999996974225
m21	s0	3	0.6511408824972574	0.008052512756033024	0.999999953611707
m21	s1	3	0.7551686994487515	0.015224911913467023	0.999999953611707
m21	s2	3	0.49358908547218655	0.018125980771834447	0.999999953611707
m21	s3	3	0.15003864491476518	0.0019121367013854307	0.999999953611707
m22	s0	3	0.6511408824972574	0.008052512756033024	0.9966700921748991
m22	s1	3	0.7551686994487515	0.015224911913467023	0.9966700921748991
m22	s2	3	0.49358908547218655	0.018125980771834447	0.9966700921748991
m22	s3	3	0.15003864491476518	0.0019121367013854307	0.9966700921748991
m24	s0	3	0.6511408824972574	0.008052512756033024	0.999999996003833
m24	s1	3	0.7551686994487515	0.015224911913467023	0.999999996003833
m24	s2	3	0.49358908547218655	0.018125980771834447	0.999999996003833
m24	s3	3	0.15003864491476518	0.0019121367013854307	0.999999996003833
m29	s0	3	0.6511408824972574	0.008052512756033024	0.9999997583661838
m29	s1	3	0.7551686994487515	0.015224911913467023	0.9999997583661838
m29	s2	3	0.49358908547218655	0.018125980771834447	0.9999997583661838
m29	s3	3	0.15003864491476518	0.0019121367013854307	0.9999997583661838
m34	s0	3	0.6511408824972574	0.008052512756033024	1.0
m34	s1	3	0.7551686994487515	0.015224911913467023	1.0
m34	s2	3	0.49358908547218655	0.018125980771834447	1.0
m34	s3	3	0.15003864491476518	0.0019121367013854307	1.0
m35	s0	3	0.6511408824972574	0.008052512756033024	0.9999999999337774
m35	s1	3	0.7551686994487515	0.015224911913467023	0.9999999999337774
m35	s2	3	0.49358908547218655	0.018125980771834447	0.9999999999337774
m35	s3	3	0.15003864491476518	0.0019121367013854307	0.9999999999337774
m37	s0	3	0.6511408824972574	0.008052512756033024	0.9842602014198009
m37	s1	3	0.7551686994487515	0.015224911913467023	0.9842602014198009
m37	s2	3	0.49358908547218655	0.018125980771834447	0.9842602014198009
m37	s3	3	0.15003864491476518	0.0019121367013854307	0.9842602014198009
m47	s0	3	0.6511408824972574	0.008052512756033024	0.9999999010298875
m47	s1	3	0.7551686994487515	0.015224911913467023	0.9999999010298875
m47	s2	3	0.49358908547218655	0.018125980771834447	0.9999999010298875
m47	s3	3	0.15003864491476518	0.0019121367013854307	0.9999999010298875
m50	s0	3	0.6511408824972574	0.008052512756033024	0.999975791229572
m50	s1	3	0.7551686994487515	0.015224911913467023	0.999975791229572
m50	s2	3	0.49358908547218655	0.018125980771834447	0.999975791229572
m50	s3	3	0.15003864491476518	0.0019121367013854307	0.999975791229572
m54	s0	3	0.6511408824972574	0.008052512756033024	0.9999999999999982
m54	s1	3	0.7551686994487515	0.015224911913467023	0.9999999999999982
m54	s2	3	0.49358908547218655	0.018125980771834447	0.9999999999999982
m54	s3	3	0.15003864491476518	0.0019121367013854307	0.9999999999999982
m55	s0	3	0.6511408824972574	0.008052512756033024	1.0
m55	s1	3	0.7551686994487515	0.015224911913467023	1.0
m55	s2	3	0.49358908547218655	0.018125980771834447	1.0
m55	s3	3	0.15003864491476518	0.0019121367013854307	1.0
m60	s0	3	0.6511408824972574	0.008052512756033024	0.6024160003501065
m60	s1	3	0.7551686994487515	0.015224911913467023	0.6024160003501065
m60	s2	3	0.49358908547218655	0.018125980771834447	0.6024160003501065
m60	s3	3	0.15003864491476518	0.0019121367013854307	0.6024160003501065
m64	s0	3	0.6511408824972574	0.008052512756033024	0.9811322097289402
m64	s1	3	0.7551686994487515	0.015224911913467023	0.9811322097289402
m64	s2	3	0.49358908547218655	0.018125980771834447	0.9811322097289402
m64	s3	3	0.15003864491476518	0.0019121367013854307	0.9811322097289402
m72	s0	3	0.6511408824972574	0.008052512756033024	0.9884208412467287
m72	s1	3	0.7551686994487515	0.015224911913467023	0.9884208412467287
m72	s2	3	0.49358908547218655	0.018125980771834447	0.9884208412467287
m72	s3	3	0.15003864491476518	0.0019121367013854307	0.9884208412467287
m74	s0	3	0.6511408824972574	0.008052512756033024	0.9999999999784102
m74	s1	3	0.7551686994487515	0.015224911913467023	0.9999999999784102
m74	s2	3	0.49358908547218655	0.018125980771834447	0.9999999999784102
m74	s3	3	0.15003864491476518	0.0019121367013854307	0.9999999999784102
m76	s0	3	0.6511408824972574	0.008052512756033024	0.9995359668845601
m76	s1	3	0.7551686994487515	0.015224911913467023	0.9995359668845601
m76	s2	3	0.49358908547218655	0.018125980771834447	0.9995359668845601
m76	s3	3	0.15003864491476518	0.0019121367013854307	0.9995359668845601
m80	s0	3	0.6511408824972574	0.008052512756033024	0.9999993120660097
m80	s1	3	0.7551686994487515	0.015224911913467023	0.9999993120660097
m80	s2	3	0.49358908547218655	0.018125980771834447	0.9999993120660097
m80	s3	3	0.15003864491476518	0.0019121367013854307	0.9999993120660097
m91	s0	3	0.6511408824972574	0.008052512756033024	0.9930770858061182
m91	s1	3	0.7551686994487515	0.015224911913467023	0.9930770858061182
m91	s2	3	0.49358908547218655	0.018125980771834447	0.9930770858061182
m91	s3	3	0.15003864491476518	0.0019121367013854307	0.9930770858061182
